mch_0,q_0,e_q,p_bns,p_bhns,p_bbh,p_gap,p_ns
3.46000,-0.760000,3.75000,0.00000,0.445094,0.00000,0.551469,0.333735
3.46000,-0.760000,4.00000,0.00000,0.448114,0.00000,0.546030,0.343170
3.46000,-0.900000,1.00000,0.00000,0.256384,0.00000,0.743607,0.0402541
3.46000,-0.900000,1.25000,0.00000,0.300259,0.00000,0.699731,0.0810293
3.46000,-0.900000,1.50000,0.00000,0.331276,0.00000,0.668715,0.121980
3.46000,-0.900000,1.75000,0.00000,0.354180,0.00000,0.645808,0.158972
3.46000,-0.900000,2.00000,0.00000,0.371718,0.00000,0.628272,0.191098
3.46000,-0.900000,2.25000,0.00000,0.385548,0.00000,0.614440,0.218650
3.46000,-0.900000,2.50000,0.00000,0.396718,0.00000,0.603245,0.242249
3.46000,-0.900000,2.75000,0.00000,0.405921,0.00000,0.593954,0.262540
3.46000,-0.900000,3.00000,0.00000,0.413624,0.00000,0.585989,0.280083
3.46000,-0.900000,3.25000,0.00000,0.420147,0.00000,0.578888,0.295337
3.46000,-0.900000,3.50000,0.00000,0.425703,0.00000,0.572264,0.308656
3.46000,-0.900000,3.75000,0.00000,0.430423,0.00000,0.565810,0.320303
3.46000,-0.900000,4.00000,0.00000,0.434381,0.00000,0.559302,0.330464
3.46000,-1.04000,1.00000,0.00000,0.213448,0.00000,0.786542,0.0295298
3.46000,-1.04000,1.25000,0.00000,0.262504,0.00000,0.737486,0.0654984
3.46000,-1.04000,1.50000,0.00000,0.298153,0.00000,0.701837,0.104109
3.46000,-1.04000,1.75000,0.00000,0.324895,0.00000,0.675094,0.140362
3.46000,-1.04000,2.00000,0.00000,0.345572,0.00000,0.654418,0.172622
3.46000,-1.04000,2.25000,0.00000,0.361983,0.00000,0.638000,0.200740
3.46000,-1.04000,2.50000,0.00000,0.375300,0.00000,0.624659,0.225099
3.46000,-1.04000,2.75000,0.00000,0.386307,0.00000,0.613542,0.246217
3.46000,-1.04000,3.00000,0.00000,0.395545,0.00000,0.604001,0.264590
3.46000,-1.04000,3.25000,0.00000,0.403391,0.00000,0.595507,0.280647
3.46000,-1.04000,3.50000,0.00000,0.410101,0.00000,0.587625,0.294729
3.46000,-1.04000,3.75000,0.00000,0.415843,0.00000,0.580018,0.307097
3.46000,-1.04000,4.00000,0.00000,0.420718,0.00000,0.572443,0.317943
3.46000,-1.18000,1.00000,0.00000,0.175025,0.00000,0.824966,0.0212927
3.46000,-1.18000,1.25000,0.00000,0.227341,0.00000,0.772650,0.0523819
3.46000,-1.18000,1.50000,0.00000,0.266627,0.00000,0.733364,0.0882174
3.46000,-1.18000,1.75000,0.00000,0.296653,0.00000,0.703335,0.123290
3.46000,-1.18000,2.00000,0.00000,0.320143,0.00000,0.679847,0.155326
3.46000,-1.18000,2.25000,0.00000,0.338931,0.00000,0.661052,0.183740
3.46000,-1.18000,2.50000,0.00000,0.354259,0.00000,0.645690,0.208659
3.46000,-1.18000,2.75000,0.00000,0.366979,0.00000,0.632839,0.230454
3.46000,-1.18000,3.00000,0.00000,0.377688,0.00000,0.621779,0.249545
3.46000,-1.18000,3.25000,0.00000,0.386810,0.00000,0.611928,0.266319
3.46000,-1.18000,3.50000,0.00000,0.394638,0.00000,0.602813,0.281097
3.46000,-1.18000,3.75000,0.00000,0.401373,0.00000,0.594067,0.294134
3.46000,-1.18000,4.00000,0.00000,0.407142,0.00000,0.585436,0.305620
3.46000,-1.32000,1.00000,0.00000,0.141305,0.00000,0.858685,0.0150886
3.46000,-1.32000,1.25000,0.00000,0.194998,0.00000,0.804991,0.0414424
3.46000,-1.32000,1.50000,0.00000,0.236880,0.00000,0.763110,0.0742081
3.46000,-1.32000,1.75000,0.00000,0.269592,0.00000,0.730397,0.107729
3.46000,-1.32000,2.00000,0.00000,0.295531,0.00000,0.704458,0.139214
3.46000,-1.32000,2.25000,0.00000,0.316467,0.00000,0.683514,0.167667
3.46000,-1.32000,2.50000,0.00000,0.333654,0.00000,0.666284,0.192948
3.46000,-1.32000,2.75000,0.00000,0.347983,0.00000,0.651798,0.215272
3.46000,-1.32000,3.00000,0.00000,0.360089,0.00000,0.639288,0.234967
3.46000,-1.32000,3.25000,0.00000,0.370432,0.00000,0.628123,0.252370
3.46000,-1.32000,3.50000,0.00000,0.379338,0.00000,0.617801,0.267775
3.46000,-1.32000,3.75000,0.00000,0.387034,0.00000,0.607936,0.281426
3.46000,-1.32000,4.00000,0.00000,0.393670,0.00000,0.598259,0.293508
3.46000,-1.46000,1.00000,0.00000,0.112287,0.00000,0.887704,0.0105062
3.46000,-1.46000,1.25000,0.00000,0.165622,0.00000,0.834368,0.0324323
3.46000,-1.46000,1.50000,0.00000,0.209056,0.00000,0.790934,0.0619653
3.46000,-1.46000,1.75000,0.00000,0.243828,0.00000,0.756162,0.0936354
3.46000,-1.46000,2.00000,0.00000,0.271828,0.00000,0.728162,0.124279
3.46000,-1.46000,2.25000,0.00000,0.294660,0.00000,0.705320,0.152528
3.46000,-1.46000,2.50000,0.00000,0.313539,0.00000,0.686386,0.177982
3.46000,-1.46000,2.75000,0.00000,0.329360,0.00000,0.670378,0.200687
3.46000,-1.46000,3.00000,0.00000,0.342781,0.00000,0.656489,0.220873
3.46000,-1.46000,3.25000,0.00000,0.354285,0.00000,0.644062,0.238815
3.46000,-1.46000,3.50000,0.00000,0.364223,0.00000,0.632565,0.254778
3.46000,-1.46000,3.75000,0.00000,0.372843,0.00000,0.621601,0.268987
3.46000,-1.46000,4.00000,0.00000,0.380318,0.00000,0.610892,0.281619
3.46000,-1.60000,1.00000,0.00000,0.0877991,0.00000,0.912191,0.00718724
3.46000,-1.60000,1.25000,0.00000,0.139270,0.00000,0.860720,0.0251038
3.46000,-1.60000,1.50000,0.00000,0.183255,0.00000,0.816735,0.0513590
3.46000,-1.60000,1.75000,0.00000,0.219454,0.00000,0.780536,0.0809520
3.46000,-1.60000,2.00000,0.00000,0.249111,0.00000,0.750879,0.110503
3.46000,-1.60000,2.25000,0.00000,0.273573,0.00000,0.726403,0.138326
3.46000,-1.60000,2.50000,0.00000,0.293964,0.00000,0.705945,0.163769
3.46000,-1.60000,2.75000,0.00000,0.311152,0.00000,0.688532,0.186712
3.46000,-1.60000,3.00000,0.00000,0.325797,0.00000,0.673349,0.207275
3.46000,-1.60000,3.25000,0.00000,0.338396,0.00000,0.659712,0.225668
3.46000,-1.60000,3.50000,0.00000,0.349314,0.00000,0.647080,0.242118
3.46000,-1.60000,3.75000,0.00000,0.358821,0.00000,0.635041,0.256827
3.46000,-1.60000,4.00000,0.00000,0.367103,0.00000,0.623316,0.269962
3.46000,-1.74000,1.00000,0.00000,0.0675338,0.00000,0.932456,0.00482995
3.46000,-1.74000,1.25000,0.00000,0.115928,0.00000,0.884063,0.0192171
3.46000,-1.74000,1.50000,0.00000,0.159539,0.00000,0.840452,0.0422501
3.46000,-1.74000,1.75000,0.00000,0.196543,0.00000,0.803447,0.0696106
3.46000,-1.74000,2.00000,0.00000,0.227445,0.00000,0.772544,0.0978572
3.46000,-1.74000,2.25000,0.00000,0.253261,0.00000,0.746710,0.125052
3.46000,-1.74000,2.50000,0.00000,0.274973,0.00000,0.724915,0.150315
3.46000,-1.74000,2.75000,0.00000,0.293394,0.00000,0.706226,0.173356
3.46000,-1.74000,3.00000,0.00000,0.309167,0.00000,0.689835,0.194185
3.46000,-1.74000,3.25000,0.00000,0.322788,0.00000,0.675049,0.212941
3.46000,-1.74000,3.50000,0.00000,0.334634,0.00000,0.661318,0.229806
3.46000,-1.74000,3.75000,0.00000,0.344984,0.00000,0.648232,0.244958
3.46000,-1.74000,4.00000,0.00000,0.354039,0.00000,0.635513,0.258549
3.46000,-1.88000,1.00000,0.00000,0.0510881,0.00000,0.948902,0.00318815
3.46000,-1.88000,1.25000,0.00000,0.0955075,0.00000,0.904481,0.0145475
3.46000,-1.88000,1.50000,0.00000,0.137926,0.00000,0.862064,0.0344949
3.46000,-1.88000,1.75000,0.00000,0.175144,0.00000,0.824846,0.0595339
3.46000,-1.88000,2.00000,0.00000,0.206882,0.00000,0.793105,0.0863061
3.46000,-1.88000,2.25000,0.00000,0.233771,0.00000,0.766195,0.112696
3.46000,-1.88000,2.50000,0.00000,0.256608,0.00000,0.743254,0.137618
3.46000,-1.88000,2.75000,0.00000,0.276121,0.00000,0.723428,0.160624
3.46000,-1.88000,3.00000,0.00000,0.292919,0.00000,0.705917,0.181611
3.46000,-1.88000,3.25000,0.00000,0.307487,0.00000,0.690043,0.200642
3.46000,-1.88000,3.50000,0.00000,0.320201,0.00000,0.675257,0.217852
3.46000,-1.88000,3.75000,0.00000,0.331349,0.00000,0.661156,0.233389
3.46000,-1.88000,4.00000,0.00000,0.341140,0.00000,0.647462,0.247387
3.46000,-2.02000,1.00000,0.00000,0.0380006,0.00000,0.961988,0.00206681
3.46000,-2.02000,1.25000,0.00000,0.0778662,0.00000,0.922124,0.0108896
3.46000,-2.02000,1.50000,0.00000,0.118403,0.00000,0.881589,0.0279496
3.46000,-2.02000,1.75000,0.00000,0.155285,0.00000,0.844705,0.0506380
3.46000,-2.02000,2.00000,0.00000,0.187463,0.00000,0.812523,0.0758063
3.46000,-2.02000,2.25000,0.00000,0.215143,0.00000,0.784817,0.101236
3.46000,-2.02000,2.50000,0.00000,0.238902,0.00000,0.760930,0.125673
3.46000,-2.02000,2.75000,0.00000,0.259363,0.00000,0.740097,0.148519
3.46000,-2.02000,3.00000,0.00000,0.277079,0.00000,0.721565,0.169559
3.46000,-2.02000,3.25000,0.00000,0.292513,0.00000,0.704670,0.188780
3.46000,-2.02000,3.50000,0.00000,0.306035,0.00000,0.688874,0.206264
3.46000,-2.02000,3.75000,0.00000,0.317933,0.00000,0.673789,0.222128
3.46000,-2.02000,4.00000,0.00000,0.328421,0.00000,0.659145,0.236486
3.46000,-2.16000,1.00000,0.00000,0.0277874,0.00000,0.972202,0.00131580
3.46000,-2.16000,1.25000,0.00000,0.0628153,0.00000,0.937175,0.00805971
3.46000,-2.16000,1.50000,0.00000,0.100918,0.00000,0.899072,0.0224732
3.46000,-2.16000,1.75000,0.00000,0.136972,0.00000,0.863019,0.0428346
3.46000,-2.16000,2.00000,0.00000,0.169213,0.00000,0.830772,0.0663088
3.46000,-2.16000,2.25000,0.00000,0.197406,0.00000,0.802544,0.0906501
3.46000,-2.16000,2.50000,0.00000,0.221887,0.00000,0.777907,0.114472
3.46000,-2.16000,2.75000,0.00000,0.243146,0.00000,0.756210,0.137040
3.46000,-2.16000,3.00000,0.00000,0.261670,0.00000,0.736753,0.158033
3.46000,-2.16000,3.25000,0.00000,0.277886,0.00000,0.718905,0.177360
3.46000,-2.16000,3.50000,0.00000,0.292152,0.00000,0.702149,0.195049
3.46000,-2.16000,3.75000,0.00000,0.304749,0.00000,0.686112,0.211182
3.46000,-2.16000,4.00000,0.00000,0.315895,0.00000,0.670545,0.225851
3.46000,-2.30000,1.00000,0.00000,0.0199716,0.00000,0.980019,0.000822549
3.46000,-2.30000,1.25000,0.00000,0.0501344,0.00000,0.949855,0.00589777
3.46000,-2.30000,1.50000,0.00000,0.0853957,0.00000,0.914594,0.0179309
3.46000,-2.30000,1.75000,0.00000,0.120194,0.00000,0.879798,0.0360331
3.46000,-2.30000,2.00000,0.00000,0.152145,0.00000,0.847838,0.0577600
3.46000,-2.30000,2.25000,0.00000,0.180583,0.00000,0.819355,0.0809088
3.46000,-2.30000,2.50000,0.00000,0.205585,0.00000,0.794163,0.104000
3.46000,-2.30000,2.75000,0.00000,0.227493,0.00000,0.771739,0.126183
3.46000,-2.30000,3.00000,0.00000,0.246712,0.00000,0.751455,0.147034
3.46000,-2.30000,3.25000,0.00000,0.263627,0.00000,0.732722,0.166385
3.46000,-2.30000,3.50000,0.00000,0.278569,0.00000,0.715054,0.184213
3.46000,-2.30000,3.75000,0.00000,0.291813,0.00000,0.698106,0.200558
3.46000,-2.30000,4.00000,0.00000,0.303574,0.00000,0.681644,0.215491
3.46000,-2.44000,1.00000,0.00000,0.0141063,0.00000,0.985883,0.000504877
3.46000,-2.44000,1.25000,0.00000,0.0395834,0.00000,0.960408,0.00426667
3.46000,-2.44000,1.50000,0.00000,0.0717347,0.00000,0.928255,0.0141961
3.46000,-2.44000,1.75000,0.00000,0.104918,0.00000,0.895071,0.0301427
3.46000,-2.44000,2.00000,0.00000,0.136260,0.00000,0.863721,0.0501026
3.46000,-2.44000,2.25000,0.00000,0.164690,0.00000,0.835234,0.0719793
3.46000,-2.44000,2.50000,0.00000,0.190017,0.00000,0.809675,0.0942406
3.46000,-2.44000,2.75000,0.00000,0.212425,0.00000,0.786664,0.115940
3.46000,-2.44000,3.00000,0.00000,0.232225,0.00000,0.765653,0.136560
3.46000,-2.44000,3.25000,0.00000,0.249749,0.00000,0.746103,0.155860
3.46000,-2.44000,3.50000,0.00000,0.265301,0.00000,0.727575,0.173758
3.46000,-2.44000,3.75000,0.00000,0.279138,0.00000,0.709749,0.190261
3.46000,-2.44000,4.00000,0.00000,0.291471,0.00000,0.692423,0.205409
3.46000,-2.58000,1.00000,0.00000,0.00979009,0.00000,0.990200,0.000304248
3.46000,-2.58000,1.25000,0.00000,0.0309137,0.00000,0.969077,0.00305139
3.46000,-2.58000,1.50000,0.00000,0.0598161,0.00000,0.940172,0.0111518
3.46000,-2.58000,1.75000,0.00000,0.0911000,0.00000,0.908889,0.0250739
3.46000,-2.58000,2.00000,0.00000,0.121550,0.00000,0.878425,0.0432772
3.46000,-2.58000,2.25000,0.00000,0.149732,0.00000,0.850172,0.0638256
3.46000,-2.58000,2.50000,0.00000,0.175195,0.00000,0.824430,0.0851741
3.46000,-2.58000,2.75000,0.00000,0.197957,0.00000,0.800965,0.106301
3.46000,-2.58000,3.00000,0.00000,0.218225,0.00000,0.779321,0.126608
3.46000,-2.58000,3.25000,0.00000,0.236270,0.00000,0.759028,0.145782
3.46000,-2.58000,3.50000,0.00000,0.252360,0.00000,0.739690,0.163689
3.46000,-2.58000,3.75000,0.00000,0.266736,0.00000,0.721027,0.180294
3.46000,-2.58000,4.00000,0.00000,0.279595,0.00000,0.702868,0.195611
3.46000,-2.72000,1.00000,0.00000,0.00667528,0.00000,0.993315,0.000179992
3.46000,-2.72000,1.25000,0.00000,0.0238787,0.00000,0.976111,0.00215720
3.46000,-2.72000,1.50000,0.00000,0.0495075,0.00000,0.950482,0.00869176
3.46000,-2.72000,1.75000,0.00000,0.0786798,0.00000,0.921309,0.0207399
3.46000,-2.72000,2.00000,0.00000,0.107993,0.00000,0.891979,0.0372231
3.46000,-2.72000,2.25000,0.00000,0.135709,0.00000,0.864170,0.0564091
3.46000,-2.72000,2.50000,0.00000,0.161128,0.00000,0.838414,0.0767776
3.46000,-2.72000,2.75000,0.00000,0.184100,0.00000,0.814624,0.0972553
3.46000,-2.72000,3.00000,0.00000,0.204723,0.00000,0.792443,0.117173
3.46000,-2.72000,3.25000,0.00000,0.223201,0.00000,0.771476,0.136152
3.46000,-2.72000,3.50000,0.00000,0.239761,0.00000,0.751379,0.154007
3.46000,-2.72000,3.75000,0.00000,0.254617,0.00000,0.731921,0.170661
3.46000,-2.72000,4.00000,0.00000,0.267958,0.00000,0.712961,0.186102
3.46000,-2.86000,1.00000,0.00000,0.00447106,0.00000,0.995519,0.000104530
3.46000,-2.86000,1.25000,0.00000,0.0182411,0.00000,0.981749,0.00150746
3.46000,-2.86000,1.50000,0.00000,0.0406690,0.00000,0.959322,0.00672120
3.46000,-2.86000,1.75000,0.00000,0.0675873,0.00000,0.932402,0.0170578
3.46000,-2.86000,2.00000,0.00000,0.0955609,0.00000,0.904406,0.0318795
3.46000,-2.86000,2.25000,0.00000,0.122613,0.00000,0.877235,0.0496892
3.46000,-2.86000,2.50000,0.00000,0.147820,0.00000,0.851624,0.0690258
3.46000,-2.86000,2.75000,0.00000,0.170864,0.00000,0.827630,0.0887874
3.46000,-2.86000,3.00000,0.00000,0.191732,0.00000,0.805005,0.108247
3.46000,-2.86000,3.25000,0.00000,0.210554,0.00000,0.783428,0.126967
3.46000,-2.86000,3.50000,0.00000,0.227512,0.00000,0.762628,0.144710
3.46000,-2.86000,3.75000,0.00000,0.242793,0.00000,0.742413,0.161363
3.46000,-2.86000,4.00000,0.00000,0.256568,0.00000,0.722687,0.176882
3.46000,-3.00000,1.00000,0.00000,0.00294143,0.00000,0.997049,5.95883e-05
3.46000,-3.00000,1.25000,0.00000,0.0137797,0.00000,0.986210,0.00104123
3.46000,-3.00000,1.50000,0.00000,0.0331565,0.00000,0.966833,0.00515637
3.46000,-3.00000,1.75000,0.00000,0.0577437,0.00000,0.942244,0.0139495
3.46000,-3.00000,2.00000,0.00000,0.0842151,0.00000,0.915744,0.0271860
3.46000,-3.00000,2.25000,0.00000,0.110430,0.00000,0.889379,0.0436240
3.46000,-3.00000,2.50000,0.00000,0.135268,0.00000,0.864057,0.0618916
3.46000,-3.00000,2.75000,0.00000,0.158252,0.00000,0.839973,0.0808812
3.46000,-3.00000,3.00000,0.00000,0.179257,0.00000,0.816989,0.0998210
3.46000,-3.00000,3.25000,0.00000,0.198337,0.00000,0.794870,0.118222
3.46000,-3.00000,3.50000,0.00000,0.215623,0.00000,0.773415,0.135800
3.46000,-3.00000,3.75000,0.00000,0.231272,0.00000,0.752489,0.152401
3.46000,-3.00000,4.00000,0.00000,0.245434,0.00000,0.732029,0.167956
3.54000,4.00000,1.00000,0.00000,0.999982,0.00000,1.78215e-05,0.998915
3.54000,4.00000,1.25000,0.00000,0.999530,0.00000,0.000470836,0.992910
3.54000,4.00000,1.50000,0.00000,0.997078,0.00000,0.00292352,0.979515
3.54000,4.00000,1.75000,0.00000,0.990923,0.00000,0.00907537,0.960098
3.54000,4.00000,2.00000,0.00000,0.980614,0.00000,0.0193560,0.937314
3.54000,4.00000,2.25000,0.00000,0.966755,0.00000,0.0330639,0.913305
3.54000,4.00000,2.50000,0.00000,0.950252,0.00000,0.0490831,0.889289
3.54000,4.00000,2.75000,0.00000,0.931877,0.00000,0.0663588,0.865769
3.54000,4.00000,3.00000,0.00000,0.912183,0.00000,0.0840730,0.842843
3.54000,4.00000,3.25000,0.00000,0.891563,0.00000,0.101654,0.820454
3.54000,4.00000,3.50000,0.00000,0.870316,0.00000,0.118732,0.798518
3.54000,4.00000,3.75000,0.00000,0.848691,0.00000,0.135080,0.776986
3.54000,4.00000,4.00000,0.00000,0.826908,0.00000,0.150565,0.755847
3.54000,3.86000,1.00000,0.00000,0.999967,0.00000,3.24749e-05,0.998283
3.54000,3.86000,1.25000,0.00000,0.999303,0.00000,0.000698169,0.990374
3.54000,3.86000,1.50000,0.00000,0.996128,0.00000,0.00387340,0.974442
3.54000,3.86000,1.75000,0.00000,0.988771,0.00000,0.0112290,0.952721
3.54000,3.86000,2.00000,0.00000,0.977078,0.00000,0.0228997,0.928225
3.54000,3.86000,2.25000,0.00000,0.961936,0.00000,0.0379212,0.903111
3.54000,3.86000,2.50000,0.00000,0.944411,0.00000,0.0550425,0.878510
3.54000,3.86000,2.75000,0.00000,0.925331,0.00000,0.0731727,0.854816
3.54000,3.86000,3.00000,0.00000,0.905237,0.00000,0.0915089,0.832025
3.54000,3.86000,3.25000,0.00000,0.884475,0.00000,0.109516,0.809991
3.54000,3.86000,3.50000,0.00000,0.863287,0.00000,0.126861,0.788557
3.54000,3.86000,3.75000,0.00000,0.841864,0.00000,0.143352,0.767612
3.54000,3.86000,4.00000,0.00000,0.820380,0.00000,0.158884,0.747103
3.54000,3.72000,1.00000,0.00000,0.999942,0.00000,5.80817e-05,0.997331
3.54000,3.72000,1.25000,0.00000,0.998978,0.00000,0.00102319,0.987081
3.54000,3.72000,1.50000,0.00000,0.994910,0.00000,0.00509105,0.968356
3.54000,3.72000,1.75000,0.00000,0.986186,0.00000,0.0138137,0.944289
3.54000,3.72000,2.00000,0.00000,0.973009,0.00000,0.0269749,0.918152
3.54000,3.72000,2.25000,0.00000,0.956543,0.00000,0.0433457,0.892047
3.54000,3.72000,2.50000,0.00000,0.937993,0.00000,0.0615596,0.866974
3.54000,3.72000,2.75000,0.00000,0.918225,0.00000,0.0805094,0.843200
3.54000,3.72000,3.00000,0.00000,0.897756,0.00000,0.0994215,0.820622
3.54000,3.72000,3.25000,0.00000,0.876881,0.00000,0.117804,0.799004
3.54000,3.72000,3.50000,0.00000,0.855780,0.00000,0.135369,0.778120
3.54000,3.72000,3.75000,0.00000,0.834589,0.00000,0.151959,0.757805
3.54000,3.72000,4.00000,0.00000,0.813430,0.00000,0.167497,0.737961
3.54000,3.58000,1.00000,0.00000,0.999898,0.00000,0.000101963,0.995925
3.54000,3.58000,1.25000,0.00000,0.998518,0.00000,0.00148210,0.982854
3.54000,3.58000,1.50000,0.00000,0.993363,0.00000,0.00663843,0.961120
3.54000,3.58000,1.75000,0.00000,0.983104,0.00000,0.0168962,0.934712
3.54000,3.58000,2.00000,0.00000,0.968350,0.00000,0.0316384,0.907046
3.54000,3.58000,2.25000,0.00000,0.950533,0.00000,0.0493800,0.880089
3.54000,3.58000,2.50000,0.00000,0.930970,0.00000,0.0686640,0.854671
3.54000,3.58000,2.75000,0.00000,0.910542,0.00000,0.0883886,0.830925
3.54000,3.58000,3.00000,0.00000,0.889733,0.00000,0.107823,0.808642
3.54000,3.58000,3.25000,0.00000,0.868780,0.00000,0.126527,0.787506
3.54000,3.58000,3.50000,0.00000,0.847799,0.00000,0.144260,0.767224
3.54000,3.58000,3.75000,0.00000,0.826871,0.00000,0.160902,0.747579
3.54000,3.58000,4.00000,0.00000,0.806067,0.00000,0.176406,0.728434
3.54000,3.44000,1.00000,0.00000,0.999825,0.00000,0.000175703,0.993891
3.54000,3.44000,1.25000,0.00000,0.997879,0.00000,0.00212197,0.977498
3.54000,3.44000,1.50000,0.00000,0.991414,0.00000,0.00858777,0.952589
3.54000,3.44000,1.75000,0.00000,0.979452,0.00000,0.0205488,0.923904
3.54000,3.44000,2.00000,0.00000,0.963043,0.00000,0.0369489,0.894862
3.54000,3.44000,2.25000,0.00000,0.943865,0.00000,0.0560670,0.867217
3.54000,3.44000,2.50000,0.00000,0.923318,0.00000,0.0763852,0.841599
3.54000,3.44000,2.75000,0.00000,0.902271,0.00000,0.0968284,0.817996
3.54000,3.44000,3.00000,0.00000,0.881165,0.00000,0.116724,0.796097
3.54000,3.44000,3.25000,0.00000,0.860172,0.00000,0.135690,0.775509
3.54000,3.44000,3.50000,0.00000,0.839349,0.00000,0.153536,0.755881
3.54000,3.44000,3.75000,0.00000,0.818716,0.00000,0.170182,0.736948
3.54000,3.44000,4.00000,0.00000,0.798298,0.00000,0.185606,0.718536
3.54000,3.30000,1.00000,0.00000,0.999703,0.00000,0.000297218,0.991003
3.54000,3.30000,1.25000,0.00000,0.996998,0.00000,0.00300307,0.970795
3.54000,3.30000,1.50000,0.00000,0.988979,0.00000,0.0110223,0.942621
3.54000,3.30000,1.75000,0.00000,0.975151,0.00000,0.0248494,0.911786
3.54000,3.30000,2.00000,0.00000,0.957027,0.00000,0.0429670,0.881561
3.54000,3.30000,2.25000,0.00000,0.936499,0.00000,0.0634484,0.853416
3.54000,3.30000,2.50000,0.00000,0.915009,0.00000,0.0847494,0.827756
3.54000,3.30000,2.75000,0.00000,0.893398,0.00000,0.105846,0.804420
3.54000,3.30000,3.00000,0.00000,0.872045,0.00000,0.126133,0.782998
3.54000,3.30000,3.25000,0.00000,0.851060,0.00000,0.145298,0.763029
3.54000,3.30000,3.50000,0.00000,0.830434,0.00000,0.163199,0.744107
3.54000,3.30000,3.75000,0.00000,0.810132,0.00000,0.179796,0.725926
3.54000,3.30000,4.00000,0.00000,0.790132,0.00000,0.195096,0.708281
3.54000,3.16000,1.00000,0.00000,0.999507,0.00000,0.000493583,0.986985
3.54000,3.16000,1.25000,0.00000,0.995799,0.00000,0.00420122,0.962511
3.54000,3.16000,1.50000,0.00000,0.985964,0.00000,0.0140362,0.931073
3.54000,3.16000,1.75000,0.00000,0.970120,0.00000,0.0298807,0.898285
3.54000,3.16000,2.00000,0.00000,0.950242,0.00000,0.0497533,0.867110
3.54000,3.16000,2.25000,0.00000,0.928395,0.00000,0.0715652,0.838677
3.54000,3.16000,2.50000,0.00000,0.906022,0.00000,0.0937825,0.813147
3.54000,3.16000,2.75000,0.00000,0.883912,0.00000,0.115455,0.790208
3.54000,3.16000,3.00000,0.00000,0.862373,0.00000,0.136060,0.769361
3.54000,3.16000,3.25000,0.00000,0.841446,0.00000,0.155353,0.750081
3.54000,3.16000,3.50000,0.00000,0.821061,0.00000,0.173248,0.731918
3.54000,3.16000,3.75000,0.00000,0.801127,0.00000,0.189743,0.714531
3.54000,3.16000,4.00000,0.00000,0.781576,0.00000,0.204874,0.697686
3.54000,3.02000,1.00000,0.00000,0.999196,0.00000,0.000804754,0.981500
3.54000,3.02000,1.25000,0.00000,0.994190,0.00000,0.00581022,0.952401
3.54000,3.02000,1.50000,0.00000,0.982265,0.00000,0.0177353,0.917810
3.54000,3.02000,1.75000,0.00000,0.964271,0.00000,0.0357291,0.883338
3.54000,3.02000,2.00000,0.00000,0.942628,0.00000,0.0573687,0.851489
3.54000,3.02000,2.25000,0.00000,0.919513,0.00000,0.0804558,0.823001
3.54000,3.02000,2.50000,0.00000,0.896335,0.00000,0.103507,0.797781
3.54000,3.02000,2.75000,0.00000,0.873802,0.00000,0.125667,0.775376
3.54000,3.02000,3.00000,0.00000,0.852146,0.00000,0.146508,0.755201
3.54000,3.02000,3.25000,0.00000,0.831335,0.00000,0.165856,0.736683
3.54000,3.02000,3.50000,0.00000,0.811237,0.00000,0.183682,0.719333
3.54000,3.02000,3.75000,0.00000,0.791709,0.00000,0.200021,0.702779
3.54000,3.02000,4.00000,0.00000,0.772641,0.00000,0.214935,0.686764
3.54000,2.88000,1.00000,0.00000,0.998713,0.00000,0.00128830,0.974157
3.54000,2.88000,1.25000,0.00000,0.992057,0.00000,0.00794406,0.940216
3.54000,2.88000,1.50000,0.00000,0.977764,0.00000,0.0222358,0.902710
3.54000,2.88000,1.75000,0.00000,0.957516,0.00000,0.0424842,0.866896
3.54000,2.88000,2.00000,0.00000,0.934125,0.00000,0.0658728,0.834685
3.54000,2.88000,2.25000,0.00000,0.909819,0.00000,0.0901565,0.806391
3.54000,2.88000,2.50000,0.00000,0.885930,0.00000,0.113943,0.781671
3.54000,2.88000,2.75000,0.00000,0.863063,0.00000,0.136494,0.759939
3.54000,2.88000,3.00000,0.00000,0.841364,0.00000,0.157481,0.740539
3.54000,2.88000,3.25000,0.00000,0.820731,0.00000,0.176807,0.722854
3.54000,2.88000,3.50000,0.00000,0.800969,0.00000,0.194498,0.706369
3.54000,2.88000,3.75000,0.00000,0.781888,0.00000,0.210625,0.690687
3.54000,2.88000,4.00000,0.00000,0.763336,0.00000,0.225276,0.675533
3.54000,2.74000,1.00000,0.00000,0.997975,0.00000,0.00202516,0.964521
3.54000,2.74000,1.25000,0.00000,0.989262,0.00000,0.0107387,0.925712
3.54000,2.74000,1.50000,0.00000,0.972336,0.00000,0.0276641,0.885670
3.54000,2.74000,1.75000,0.00000,0.949763,0.00000,0.0502368,0.848926
3.54000,2.74000,2.00000,0.00000,0.924676,0.00000,0.0753224,0.816697
3.54000,2.74000,2.25000,0.00000,0.899281,0.00000,0.100700,0.788860
3.54000,2.74000,2.50000,0.00000,0.874789,0.00000,0.125109,0.764837
3.54000,2.74000,2.75000,0.00000,0.851689,0.00000,0.147943,0.743919
3.54000,2.74000,3.00000,0.00000,0.830031,0.00000,0.168981,0.725394
3.54000,2.74000,3.25000,0.00000,0.809641,0.00000,0.188205,0.708615
3.54000,2.74000,3.50000,0.00000,0.790268,0.00000,0.205693,0.693046
