,mch_0,eta_0,e_eta,p_bns,p_bhns,p_gap,p_bbh,p_ns
205,1.0,6.75,1.5,1.0560500687756695e-57,0.0,0.623899588386995,0.3761004116130053,1.2070125302104548e-39
206,1.0,6.75,1.75,6.619211593744882e-43,0.0,0.6065985794814458,0.39340142051855426,1.256152505594217e-29
207,1.0,6.75,2.0,2.663728305745187e-33,0.0,0.5935013064058539,0.40649869359414614,4.023578787059775e-23
208,1.0,6.75,2.25,1.033782854972902e-26,0.0,0.58325134791723,0.41674865208277,1.1765972550556152e-18
209,1.0,6.75,2.5,5.401092617212475e-22,0.0,0.5750159263059642,0.42498407369403596,1.867058861764659e-15
210,1.0,6.75,2.75,1.6919064307579102e-18,0.0,0.5682567285217027,0.4317432714782974,4.4135073450051643e-13
211,1.0,6.75,3.0,7.798751394595564e-16,0.0,0.5626108472337824,0.437389152766217,2.8518067889070768e-11
212,1.0,6.75,3.25,9.3164289455603e-14,0.0,0.5578249542628435,0.44217504573706345,7.385576749298747e-10
213,1.0,6.75,3.5,4.1809881153877465e-12,0.0,0.5537169592085812,0.44628304078723774,9.854051626592522e-09
214,1.0,6.75,3.75,9.066445145705181e-11,0.0,0.5501526729349158,0.4498473269744198,8.03085603771966e-08
215,1.0,6.75,4.0,1.1323634238471932e-09,0.0,0.5470310606740905,0.4529689381935464,4.5021978058676875e-07
216,1.0,6.75,4.25,9.235149266501969e-09,0.0,0.5442746168045106,0.4557253739603402,1.8901686603429867e-06
217,1.0,6.75,4.5,5.390485965768546e-08,0.0,0.5418229031837891,0.4581770429113513,6.323321254053097e-06
218,1.0,6.75,4.75,2.4108458652663246e-07,0.0,0.5396281024998945,0.4603716564155191,1.765327977781692e-05
219,1.0,6.75,5.0,8.69944518708652e-07,0.0,0.5376518895348736,0.46234724052060794,4.259232655172844e-05
220,1.0,6.75,5.25,2.63522252506481e-06,0.0,0.5358631833843194,0.4641341813931556,9.122944919610168e-05
221,1.0,6.75,5.5,6.9112098767898115e-06,0.0,0.5342364980782021,0.465756590711921,0.00017714387947632984
222,1.0,6.75,5.75,1.607926726344647e-05,0.0,0.5327507039663173,0.4672332167664194,0.0003170077118657779
223,1.0,6.75,6.0,3.383530402105076e-05,0.0,0.5313880736849016,0.4685780910110773,0.0005297571986013087
224,1.0,6.75,6.25,6.540911531871818e-05,0.0,0.5301335288764764,0.4698010620082049,0.0008354971832153303
225,1.0,6.75,6.5,0.00011764443759331052,0.0,0.5289740342359276,0.4709083213264792,0.0012543253256032097
226,1.0,6.75,6.75,0.00019891837475119714,0.0,0.5278981069332062,0.4719029746920428,0.0018052370408425202
227,1.0,6.75,7.0,0.00031891004219529174,0.0,0.526895423364432,0.4727856665933728,0.002505221942344593
228,1.0,6.75,7.25,0.00048825213642603643,0.0,0.5259565127018938,0.47355523516168013,0.0033686083370454527
229,1.0,6.75,7.5,0.0007181117628993949,0.0,0.5250725294356369,0.4742093588014639,0.004406666472164457
230,1.0,6.75,7.75,0.0010197486006047992,0.0,0.5242350968646604,0.4747451545347347,0.005627448897814866
231,1.0,6.75,8.0,0.001404092196085536,0.0,0.523436212009985,0.47515969579392947,0.007035827589627933
232,1.0,6.75,8.25,0.0018813694605407702,0.0,0.5226682009467328,0.4754504295927265,0.00863367991117207
233,1.0,6.75,8.5,0.002460801479547459,0.0,0.5219237127967515,0.47561548572370105,0.010420175834631305
234,1.0,6.75,8.75,0.003150377786789297,0.0,0.5211957408101554,0.47565388140305526,0.012392124031189406
235,1.0,6.75,9.0,0.003956707545542487,0.0,0.5204776599878076,0.47556563246665007,0.014544342064815374
236,1.0,6.75,9.25,0.004884941041512921,0.0,0.5197632722901698,0.4753517866683173,0.01687002425091458
